Well ID	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	SPL13	SPL14	SPL15	SPL16	SPL17	SPL18	SPL19	SPL20	SPL21	SPL22	SPL23	SPL24	SPL25	SPL26	SPL27	SPL28	SPL29	SPL30	SPL31	SPL32	SPL33	SPL34	SPL35	SPL36	SPL37	SPL38	SPL39	SPL40	SPL41	SPL42	SPL43	SPL44	SPL45	SPL46	SPL47	SPL48	SPL49	SPL50	SPL51	SPL52	SPL53	SPL54	SPL55	SPL56	SPL57	SPL58	SPL59	SPL60	SPL61	SPL62	SPL63	SPL64	SPL65	SPL66	SPL67	SPL68	SPL69	SPL70	SPL71	SPL72	SPL73	SPL74	SPL75	SPL76	SPL77	SPL78	SPL79	SPL80	SPL81	SPL82	SPL83	SPL84	SPL85	SPL86	SPL87	SPL88	SPL89	SPL90	SPL91	SPL92	SPL93	SPL94	SPL95	SPL96	
Well	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	
3003	30,0	10582	10073	10485	10205	9986	9822	9464	9933	9148	9053	8980	10140	10852	10635	10854	11125	10760	10842	10012	10866	11625	10099	9611	9751	10242	11796	11365	11392	11525	11442	10383	10643	10265	9943	9877	9222	10376	11612	11266	12031	10823	11184	10481	10994	10742	9738	9854	10158	10038	11573	10900	11907	11897	10221	10648	12522	11767	10776	10847	9828	10804	11946	11462	11779	11305	11155	11220	13315	13229	10688	11176	11163	10504	11919	10927	14752	11366	11201	11193	13801	13510	10753	11560	10453	10635	11219	10265	12069	10616	10624	11236	14356	13144	10260	11027	10408
3024	30,0	10722	10187	10533	10149	10018	9736	9426	9927	9060	9240	9027	10269	10864	10704	10876	11190	10569	10881	9975	10935	11626	10153	9523	9677	10083	11717	11332	11654	11688	11484	10309	10763	10178	9820	9776	9103	10395	11664	11173	12009	10687	11040	10705	10970	10792	9824	10066	10175	10061	11722	10677	11882	11910	10170	10530	12384	11672	10805	10810	9795	10834	12175	11497	11904	11443	11161	11141	13303	13428	10684	11064	11043	10534	11957	10998	14933	11516	11237	11060	13826	13370	10908	11557	10536	10677	11200	10312	12047	10751	10487	11149	14300	13433	10238	11030	10410
3045	30,0	10636	10087	10555	10053	9962	9841	9381	10017	9128	9187	8973	10143	10875	10869	10933	11226	10930	10833	10040	10871	11577	10126	9583	9697	10072	11763	11310	11634	11475	11380	10252	10717	10136	9829	9819	9226	10376	11855	11286	12038	10797	11182	10553	11071	10749	9722	9946	10148	10142	11792	10812	11910	11787	10177	10554	12457	11659	10798	10775	9708	10804	12115	11402	11818	11276	11136	11269	13294	13275	10745	11022	10924	10500	11855	10873	14833	11460	11254	11046	13766	13353	10729	11571	10371	10563	11288	10269	11968	10681	10570	11143	14308	13197	10318	10979	10277
3066	30,1	10760	10405	10495	10271	9944	9722	9498	10008	9140	9001	8967	10310	10686	10813	10906	11182	10722	10911	10013	10846	11604	10062	9562	9592	10090	11811	11371	11517	11544	11341	10564	10702	10095	9856	9710	9136	10170	11797	11372	11994	10688	10889	10433	11013	10807	9699	10127	10058	10028	11741	10759	11869	12020	10097	10618	12219	11612	10859	10808	9761	10737	11721	11399	11821	11345	11225	11172	13244	13272	10717	11113	11033	10466	11912	10838	14745	11600	11269	11073	13827	13501	10849	11512	10410	10539	11282	10299	11935	10671	10481	11204	14299	13233	10293	11075	10347
3087	30,0	10752	10056	10530	10251	9966	9640	9495	9922	9218	9201	9095	10244	10825	10949	10809	11077	11014	11012	10040	10910	11656	10032	9509	9674	10257	11756	11498	11471	11487	11260	10498	10636	10163	9856	9869	9288	10248	11808	11648	11977	10813	11025	10488	11015	10780	9770	9973	10253	9948	11556	10738	11879	12035	10115	10657	12505	11716	10856	10729	9777	10683	11983	11516	11770	11506	11163	11274	13143	13404	10769	11099	11132	10799	11753	10851	14870	11499	11338	11067	13850	13344	10846	11481	10433	10587	11247	10284	11798	10642	10773	11306	14310	13143	10232	11014	10545
3108	30,0	10590	10258	10519	10354	9998	9759	9375	10026	9160	9085	9071	10281	10703	10757	10957	11015	10503	10821	10033	10897	11612	9974	9645	9732	10329	11718	11343	11779	12079	11832	10441	10655	10180	9750	9724	9240	10389	11694	11385	12025	10699	11048	10427	11002	10736	9803	9888	10157	10078	11618	10994	11912	11904	10222	10688	12436	11731	10964	10800	9855	10771	11735	11528	11769	11331	11243	11136	13291	13265	10702	11043	11035	10590	12070	10850	14905	11463	11193	11216	13801	13334	10722	11401	10453	10522	11205	10224	12005	10750	10734	11192	16168	13171	10319	11087	10440
3129	30,0	10770	10191	10465	10469	9892	9693	9496	10038	9177	9074	9011	10256	10951	10793	10937	11115	10714	10851	10120	11063	11469	10007	9588	9689	10091	11151	11423	11546	11625	11287	10353	10647	10044	9727	9813	9267	10219	11715	11434	11970	10686	11191	10374	11039	10693	9811	9974	10292	10031	11763	10815	11968	11896	10119	10645	12622	11788	10795	10813	9843	10807	11769	11442	11743	11441	11174	11217	13271	13377	10720	11146	11037	10562	11871	10899	14637	11338	11265	11141	13915	13421	10808	11551	10483	10451	11107	10320	12045	10659	10504	11190	14579	13064	10203	11150	10406
3150	30,0	10658	10076	10520	10229	10076	9677	9434	9983	9228	9093	8987	10309	10833	11020	10859	11070	10546	10703	10091	10841	11601	10082	9603	9712	10099	11684	11350	11624	11569	11766	10240	10736	10246	9885	9771	9289	10274	11704	11236	12045	10787	11020	10431	11050	10774	9791	9985	10047	10146	11709	10782	12049	11752	10287	10604	12339	11645	10768	10806	9711	10664	12044	11334	11796	11340	11177	11180	13156	13314	10707	11183	10989	10557	11793	10841	14814	11531	11359	11155	13746	13356	10773	11591	10454	10556	11128	10294	11764	10673	10574	11315	14398	13103	10210	10974	10379
3171	30,0	10762	10062	10467	10067	9922	9646	9446	10028	9234	9107	9012	10302	10838	10928	10870	11169	10493	10779	10007	10862	11558	10087	9492	9706	10212	11584	11336	11621	11597	11388	10312	10719	10080	9901	9806	9313	10326	11661	11239	11957	10690	11294	10594	11090	10729	9761	9914	10202	10114	11661	10805	12058	11859	10218	10701	12370	11700	10821	10828	9802	10795	12171	11509	11952	11491	11065	11211	13199	13261	10696	11185	11048	10589	12018	10884	14705	11578	11162	11404	13852	13323	10862	11549	10346	10654	11287	10202	11872	10741	10531	11197	14397	13086	10229	11002	10368
3192	30,0	10549	10243	10623	10232	10077	9629	9470	9942	9114	9090	8960	10119	10665	10853	10899	11163	10531	10831	10014	10895	11578	10092	9468	9633	10044	11189	11489	11621	11787	11374	10335	10788	10136	9959	9857	9305	10224	11672	11616	12096	10958	11171	10591	10980	10732	9775	9884	10246	10121	11848	10788	11960	12021	10392	10620	12329	11841	10890	10825	9731	10433	11920	11426	11799	11509	11180	11114	13137	13123	10706	11012	11100	10697	11882	10799	14840	11490	11187	11086	13922	13362	10784	11644	10436	10489	11112	10232	11889	10787	10518	11211	14848	13203	10248	10996	10565
3213	30,0	10787	10397	10625	10279	10030	9746	9502	9929	9201	9088	9222	10331	10806	10853	10853	11080	10805	10755	10027	11125	11600	10153	9530	9716	10442	11672	11426	11424	11567	11542	10414	10769	10222	9717	9833	9219	10348	11567	11315	11789	10721	11136	10584	11090	10751	9761	9858	10213	9964	11669	10988	11942	11951	10132	10697	12260	11745	10842	10693	9790	10546	11944	11492	11922	11389	11033	11219	13291	13469	10774	11206	11109	10710	11995	10973	14802	11446	11206	11073	13821	13350	10738	11677	10392	10450	11341	10147	11964	10656	10616	11171	14354	13287	10182	11092	10566
3234	30,1	10726	10365	10463	10156	9886	9742	9535	9967	9212	9096	9084	10340	10869	10805	10812	11170	10628	11106	10110	10923	11566	10032	9521	9681	10319	11636	11321	11467	11683	11633	10375	10699	10064	9951	9859	9323	10110	11714	11428	11991	10765	11037	10472	11033	10778	9724	9922	10052	9925	11691	10670	11927	11825	10288	10675	12266	11631	10872	10847	9799	10633	11766	11329	11931	11446	11265	11192	13201	13309	10718	11076	10957	10677	11913	10828	14753	11511	11351	11097	13731	13353	10925	11628	10510	10593	11155	10307	12000	10725	10596	11142	14308	13290	10218	10997	10549
3255	30,0	10726	10114	10537	10348	10015	9753	9640	9904	9197	9146	8920	10319	10847	10726	10946	11222	10498	10830	10161	10995	11667	10076	9603	9687	10284	11280	11412	11567	11482	11388	10346	10712	10149	9877	9828	9219	10200	11543	11316	11947	10691	11048	10701	10908	10751	9657	9917	10232	10095	11662	10809	11815	11860	10283	10604	12191	11782	10785	10722	9786	10600	11691	11487	11872	11544	11137	11153	13216	13231	10671	11103	11047	10690	11800	10869	14974	11478	11302	11044	13952	13354	10887	11514	10448	10665	11312	10292	12045	10703	10627	11246	14343	13068	10258	11071	10339
3276	30,0	10613	10011	10454	10235	9938	9749	9501	9943	9197	9154	9056	10289	10731	10792	10907	11233	10591	10751	10055	10956	11607	10139	9457	9675	10444	11178	11347	11542	11641	11275	10352	10762	10139	9898	9823	9247	10448	11608	11234	11859	10838	11263	10516	11063	10688	9724	9897	10169	10161	11704	11043	11978	11905	10276	10628	12318	11809	10715	10822	9813	10676	11952	11495	11701	11360	11293	11286	13298	13300	10715	11265	11084	10539	11879	10697	14700	11490	11151	11194	14116	13395	10737	11631	10440	10612	11211	10287	11954	10658	10693	11230	14253	13272	10399	10935	10323
3297	30,0	10886	10316	10438	10196	10005	9795	9455	9940	9180	9298	9204	10329	10742	10712	10995	11233	10557	10734	10119	10940	11577	10050	9727	9731	10265	11232	11359	11817	11562	11426	10369	10712	10186	9936	9694	9285	10207	11664	11398	12194	10816	10995	10596	11154	10662	9802	9956	10260	9945	11578	10795	12033	12157	10159	10627	12193	11720	10700	10768	9807	10685	11951	11462	11856	11285	11283	11181	13322	13241	10737	11124	11100	10631	12006	10836	14915	11449	11327	11256	13862	13211	10797	11604	10443	10365	11188	10302	11970	10641	10849	11318	14232	13203	10257	10972	10373
3318	30,1	10746	10080	10433	10311	9963	9810	9397	10041	9287	9124	9018	10338	10824	10691	10917	11152	10661	10884	10072	11068	11612	10070	9676	9703	10366	11770	11361	11702	11620	11346	10919	10641	10120	9934	9739	9250	10138	11650	11473	11925	10699	10961	10615	11181	10701	9792	9853	10178	10061	11765	10952	12041	11894	10161	10669	12327	11822	10753	10876	9870	10671	11817	11619	11823	11399	11157	11275	13336	13320	10728	11222	10993	10595	11881	10668	14833	11472	11328	11088	13892	13324	10802	11584	10364	10258	11183	10359	11990	10751	10680	11283	14995	13077	10344	10913	10436
3339	30,0	10855	10120	10621	10320	10006	9802	9487	10034	9108	8870	9002	10265	10737	10697	10772	11126	10623	10838	10095	11009	11715	10096	9435	9641	10048	11545	11453	11690	11519	11449	10392	10691	10184	9865	9784	9247	10245	11694	11676	12216	10638	11222	10515	11229	10685	9614	10013	10142	10105	11715	10846	11824	11923	10372	10703	12518	11704	10806	10978	9860	10648	11828	11472	11837	11640	11382	11240	13192	13356	10708	11130	11000	10679	11936	10771	14942	11682	11286	11078	13828	13403	10712	11590	10494	10514	11237	10324	12008	10732	10707	11184	14227	13238	10135	11024	10413
3360	30,1	10850	10100	10540	10366	10110	9761	9445	9966	9205	8865	9090	10313	10794	10616	10777	11053	10461	10834	10072	10933	11743	10118	9528	9614	10137	11264	11343	11640	11494	11429	10387	10651	10191	10041	9807	9188	10148	11692	11373	12046	10885	11119	10496	11138	10893	9813	9897	10089	10018	11810	10896	11951	11771	10255	10606	12262	11734	10989	10807	9843	10576	11811	11480	11712	11504	11102	11209	13181	13375	10740	11110	11092	10593	11827	10863	14832	11685	11305	11137	13744	13256	10796	11634	10568	10181	11214	10233	12033	10740	10546	11243	14455	13250	10387	10846	10237
3381	30,0	10643	10159	10606	10201	10146	9827	9449	9932	9271	8993	9251	10256	10817	10772	10900	11236	10691	10649	10043	11021	11559	10004	9609	9681	10085	11704	11359	11516	11855	11300	10218	10780	10174	9858	9901	9292	10215	11768	11273	12078	10722	11272	10598	11054	10719	9743	9959	10165	10021	11766	10841	11990	11812	10237	10635	12221	11813	10717	10789	9773	10763	12195	11439	11663	11629	11274	11243	13178	13290	10707	11299	11094	10637	11963	10911	14640	11431	11143	11204	13814	13417	10880	11627	10470	10312	11085	10178	12081	10752	10549	11231	14351	13082	10245	10947	10422
3402	30,1	10586	10256	10554	10268	9858	9720	9460	10131	9127	9036	9172	10348	10851	10797	11069	11203	10642	10680	10023	10917	11548	10054	9495	9678	10384	11791	11450	11529	11532	11363	10354	10698	10202	9891	9782	9285	10132	11948	11462	11913	10776	10978	10514	11015	10800	9743	9922	10104	10092	11627	10877	12001	11900	10305	10639	12524	11697	10735	10727	9923	10730	11767	11469	11785	11496	11103	11137	13352	13302	10703	11187	11129	10518	11902	10946	14741	11597	11193	11122	13547	13362	10811	11571	10357	10264	11232	10306	11971	10683	10678	11086	14233	13131	10354	10993	10349
3423	30,0	10715	10116	10551	10321	9827	9776	9456	10079	9290	8949	8959	10312	10765	10821	10958	11046	10685	10739	10043	10891	11737	10018	9586	9607	10098	11269	11350	11609	11553	11370	10250	10683	10267	9723	9829	9216	10381	11575	11277	11965	10687	11152	10501	11077	10623	9813	10007	10159	10124	11816	10898	11860	11938	10276	10623	12402	11737	10835	10835	9806	10821	12101	11509	11730	11410	11271	11261	13387	13197	10697	11250	11017	10523	11969	10888	14914	11510	11251	11207	13855	13343	10930	11645	10520	10343	11308	10414	12042	10627	10575	11145	14315	13136	10379	11106	10346
3444	30,0	10486	10143	10501	10341	10023	9708	9397	9998	9120	8993	9065	10335	10802	10745	11018	11101	10563	10913	10086	10986	11682	10015	9523	9574	10110	11406	11289	11767	11582	11483	10442	10649	10230	10055	9786	9353	10196	11603	11218	11980	10685	11104	10866	11086	10788	9756	9895	10123	10073	11759	10848	11937	11888	10262	10707	12316	11820	10709	10895	9844	10789	11887	11368	11734	11537	11207	11230	13283	13384	10674	11134	11060	10694	11853	10867	15032	11466	11269	11105	13825	13342	10875	11599	10596	10351	11335	10242	11959	10693	10569	11316	14495	13099	10376	11047	10545
3465	30,0	10794	10071	10532	10156	9856	9977	9482	10108	9272	9187	8937	10214	10817	10647	10767	11214	10584	10874	10086	10915	11609	10040	9536	9564	10102	11205	11357	11841	11674	11337	10378	10715	10216	9980	9694	9297	10269	11655	11212	12047	10722	11237	10586	11082	10807	9731	9953	10156	10070	11704	10840	12035	11852	10255	10550	12422	11800	10878	10958	9829	12285	11810	11486	11881	11373	11196	11250	13294	13293	11595	11260	11063	10554	11921	10809	14896	11483	11191	11197	13820	13409	10753	11533	10433	10235	11246	10318	12126	10724	10584	11112	14351	13241	10381	10980	10428
3486	30,0	10344	10223	10442	10241	9838	9779	9511	10060	9182	8912	9101	10263	10783	10910	10744	11110	10703	10857	10112	10961	11571	10074	9532	9629	10087	11567	11293	11551	11596	11406	10514	10603	10270	9833	9809	9304	10270	11660	11234	12001	10869	11062	10530	11228	10792	9894	9955	10204	10032	11604	10931	11835	12018	10231	10628	12330	11797	10857	10929	9916	10848	11892	11366	11784	11584	11276	11220	13187	13333	10755	11185	11178	10700	12031	10891	14880	11429	11267	11106	13832	13274	10990	11623	10481	10297	11265	10309	11977	10720	10653	11159	14233	13174	10322	11036	10316
3507	30,0	10490	10096	10537	10242	9897	9683	9472	9984	9191	9081	9046	10161	10800	10768	10909	10999	10729	10917	9935	10938	11565	10029	9541	9729	10219	11590	11379	11795	11750	11329	10447	10731	10234	9858	9738	9212	10416	11607	11353	11933	10736	11098	10505	11218	10825	9790	9820	10238	10199	11740	10843	11941	12004	10242	10613	12405	11687	10872	10858	9871	10736	11823	11508	11783	11453	11409	11148	13321	13264	10810	11228	11018	10552	11909	10868	15031	11506	11196	11110	13741	13563	10829	11666	10459	10451	11161	10302	12021	10860	10624	11174	14208	13011	10335	10915	10395
3528	30,0	10167	10466	10542	10209	9902	9769	9497	9886	9308	8956	9247	10318	10701	10761	10754	11185	10657	10748	10161	10918	11648	10104	9594	9665	10272	11476	11366	11550	11672	11972	10342	10592	10115	9922	9763	9279	10347	11787	11259	12168	10807	11199	10483	11099	10853	9777	9918	10167	10233	11922	10828	11910	11670	10259	10694	12252	11865	10921	10969	9882	10712	11765	11372	11799	11445	11180	11308	13271	13417	10824	11295	11074	10548	11923	10858	14735	11616	11321	11197	13843	13347	10813	11536	10531	10243	11261	10301	11835	10767	10611	11204	14243	13089	10208	11049	10359
3549	30,0	10138	10462	10576	10300	9828	9832	9441	9869	9261	8921	9076	10373	10725	10773	10916	11119	10772	10704	10048	11060	11697	9994	9528	9731	10176	11392	11337	11616	11602	11383	10305	10690	10199	10006	9780	9290	10460	11702	11300	12020	10763	11213	10474	11126	10761	9844	9898	10236	9990	11680	10847	12012	12068	10249	10670	12267	11625	10683	10790	9792	10656	11910	11446	11877	11350	11284	11183	13253	13444	10772	11272	11074	10610	11927	10871	14631	11508	11280	11191	13938	13373	10734	11602	10335	10363	11273	10330	11966	10758	10570	11158	14257	13077	10432	11088	10339
3570	30,0	10344	10167	10487	10173	9847	9811	9551	9879	9224	9253	9065	10330	10854	10750	10916	11153	10613	10911	10211	10946	11611	10085	9621	9628	10099	11170	11311	11649	11507	11297	10437	10803	10214	9900	9809	9210	10294	11568	11397	12146	10905	11116	10444	11102	10732	9801	10013	10275	10114	11658	10835	12065	12005	10208	10601	12205	11690	10851	10783	9879	10705	12005	11452	11795	11458	11259	11202	13215	13268	10757	11183	11119	10606	11884	10873	14879	11709	11199	11238	13796	13313	10927	11607	10438	10346	11083	10277	12095	10728	10651	11192	14247	13007	10384	10962	10328
3591	30,0	10065	10097	10533	10268	9815	9732	9475	9978	9209	9001	9082	10171	10743	10894	10786	11076	10639	10962	10059	10841	11612	10143	9620	9674	10076	11208	11348	11586	11724	11422	10362	10779	10216	9842	9817	9291	10294	11627	11258	12113	10784	11194	10507	11035	10703	9893	9980	10249	9974	11693	10968	11903	11865	10196	10687	12272	11645	10876	10873	9880	10786	12041	11516	11751	11434	11177	11106	13270	13270	10854	11253	11192	10669	11914	10842	14854	11484	11377	11032	13870	13393	10806	11742	10588	10312	11206	10303	11869	10723	10616	11137	14199	13084	10199	11049	10453
3612	30,0	10383	10190	10453	10222	9842	9851	9487	10024	9187	9260	9043	10462	10806	10735	10778	11102	10490	10848	10088	10873	11601	10078	9651	9601	10281	11318	11473	11680	11546	11460	10421	10712	10247	9936	9734	9297	10307	11646	11323	11975	10779	11442	10577	11119	10655	9784	9955	10264	10047	11711	10967	12033	11855	10295	10527	12163	11673	10853	10831	9714	10678	11852	11576	11745	11370	11216	11205	13258	13400	10768	11235	11137	10615	11888	10821	14813	11450	11225	10992	13776	13417	10912	11596	10518	10302	11236	10254	11999	10887	10579	11259	14278	13110	10382	11025	10483
3633	30,0	10426	10408	10587	10185	10000	9728	9522	10108	9105	9090	8995	10347	10810	10870	10881	11082	10760	10835	10050	10918	11579	10082	9646	9648	10160	11479	11394	11781	11574	11430	10328	10685	10157	9880	9795	9274	10268	11750	11428	12108	10787	11226	10545	11087	10814	9784	9877	10184	10066	11758	10883	12081	11916	10245	10732	12297	11724	10849	10859	9905	10732	11840	11534	11918	11525	11263	11243	13358	13406	10792	11148	11112	10639	11790	10827	14931	11491	11260	11197	14012	13371	10950	11574	10474	10324	11177	10319	12110	10668	10508	11132	14222	13107	10453	11101	10526
3654	30,0	10031	10150	10513	10367	9849	9739	9548	9969	9173	9335	8971	10210	11001	10748	10966	11175	10592	10951	10064	10867	11644	10131	9567	9659	10060	11135	11280	11730	11614	12038	10321	10763	10277	10027	9834	9248	10264	11686	11232	12094	10758	11325	10586	11082	10727	9968	10076	10204	10267	11700	10763	11947	11788	10326	10653	12198	11673	10827	10858	9830	10714	11953	11522	11813	11400	11330	11212	13285	13406	10774	11197	11124	10678	11904	10904	14934	11422	11296	11002	13884	13356	11046	11567	10644	10311	11181	10232	11997	10613	10651	11152	14397	13109	10342	11076	10371
3675	30,0	10048	10124	10485	10177	9834	9788	9464	10001	9143	9012	8950	10315	10885	10869	10781	11111	10684	10819	10084	10891	11707	10102	9512	9663	10135	11244	11329	11674	11915	11454	10348	10695	10316	9851	9811	9221	10294	11706	11234	12033	11020	11558	10568	11123	10959	9816	9925	10232	9956	11720	10860	12009	12010	10248	10634	12198	11877	10802	10824	9876	10543	12041	11480	11731	11652	11231	11215	13299	13344	10711	11163	11113	10588	11996	10911	14761	11518	11350	11146	14027	13451	10803	11603	10464	10407	11228	10321	11916	10788	10603	11302	14288	13037	10297	11069	10547
3696	30,0	10318	10423	10562	10335	9872	9685	9409	10035	9157	9204	9045	10263	10830	10809	10890	11212	10703	10908	10076	10787	11583	10075	9522	9638	10205	11662	11384	11576	11544	11258	10313	10761	10254	9888	9849	9213	10371	11837	11432	11963	11008	11109	10418	11121	10746	9937	10065	10248	10030	11645	10856	12014	11996	10538	10569	12249	11648	10791	10887	9805	10701	11733	11482	11812	11328	11308	11293	13279	13408	10735	11170	11022	10603	11886	11071	14718	11475	11288	11065	13855	13395	10829	11574	10452	10426	11314	10352	12048	10713	10564	11285	14497	13203	10305	11030	10539
3717	30,0	10022	10171	10526	10270	9871	9805	9430	10000	9239	8876	8944	10272	10874	10770	10725	11086	10788	10801	10260	10899	11742	10094	9642	9696	10185	11610	11411	11547	11509	11602	10442	10638	10241	9961	9828	9282	10274	11666	11321	11986	10748	11274	10596	11138	10825	9787	10098	10191	10098	11553	10877	12039	11925	10369	10724	12244	11790	10810	10963	9820	10967	11812	11482	11763	11572	11360	11233	13277	13409	10715	11297	11198	10683	12010	10846	14867	11562	11228	11084	13968	13344	10966	11500	10503	10262	11380	10272	12009	10715	10660	11097	14249	12982	10277	11007	10465
3738	30,0	10173	10131	10437	10240	9776	9784	9460	10007	9100	9014	9123	10241	10673	10686	10821	11128	10635	10875	10340	11056	11568	10128	9616	9777	10120	11346	11354	11601	11814	11449	10452	10733	10139	9935	9846	9250	10310	11600	11233	11983	10802	11231	10485	11130	10757	9783	9943	10276	10145	11744	10898	11871	11921	10300	10591	12405	11698	10944	10855	9861	10762	11727	11405	11826	11398	11276	11210	13421	13253	10803	11196	11082	10554	11871	10877	14701	11391	11270	11137	13865	13419	10917	11615	10540	10303	11175	10288	12025	10767	10565	11226	14333	13008	10342	11049	10498
3759	30,1	10166	10211	10558	10246	9856	9790	9667	10216	9163	9177	9001	10399	10694	10720	10861	11159	10652	10874	10168	11056	11696	10139	9629	9623	10041	11319	11386	11666	11796	11524	10464	10779	10436	9986	9836	9367	10462	11749	11298	11924	10843	11183	10583	11042	10731	9866	10015	10167	10003	11825	10808	12034	11799	10148	10684	12437	11739	10836	10967	9818	10766	11796	11556	11789	11515	11190	11171	13288	13387	10866	11116	11113	10461	11818	10836	14799	11450	11337	11123	13589	13296	11002	11612	10534	10272	11257	10383	12029	10698	10572	11170	14266	13299	10407	11176	10470
3780	30,0	10241	10136	10585	10222	9832	9711	9541	9994	9178	8934	9151	10336	10845	10712	10690	11278	10563	10711	10227	10910	11707	10157	9551	9586	10115	11159	11430	11615	11510	11373	10379	10685	10147	9946	9927	9528	10451	11748	11375	12108	10623	11472	10489	11005	10667	9841	10009	10231	10085	11671	10992	11932	11750	10320	10658	12304	11739	10884	10944	9905	10428	11789	11505	11885	11462	11158	11279	13301	13328	10880	11232	11149	10595	11731	10917	14997	11554	11491	11143	13656	13365	10903	11675	10518	10287	11388	10159	12089	10718	10640	11247	14479	13241	10411	11100	10496
3801	30,0	10149	10010	10519	10248	9976	9775	9499	10057	9164	9007	9042	10308	10718	10781	10813	11258	10731	10817	10088	11014	11566	10129	9585	9663	10073	11929	11296	11708	11482	11500	10480	10744	10188	9946	10048	9189	10340	11769	11139	11991	10775	11218	10475	11095	10856	9888	9984	10315	10008	11671	10822	12079	11806	10226	10631	12315	11840	10850	10988	9901	10660	11852	11369	11816	11419	11254	11272	13408	13305	10785	11217	11100	10641	11943	10832	14870	11488	11346	11240	13717	13338	10984	11613	10575	10368	11186	10256	12014	10717	10689	11268	14278	13106	10262	11001	10393
3822	30,0	10233	10214	10528	10160	9867	9846	9517	10088	9304	8936	8956	10346	10758	10853	10813	11120	10536	10799	10142	10970	11657	10116	9560	9786	10381	11270	11484	11694	11706	11473	10440	10657	10261	10021	9851	9231	10364	11782	11258	11894	10824	11188	10476	11164	10826	9789	9916	10148	10190	11706	10879	12117	12064	10257	10691	12292	11668	10952	10874	9902	10752	11974	11471	11885	11453	11174	11237	13347	13222	10793	11165	11081	10523	11905	10817	14724	11442	11272	11218	13771	13352	10943	11626	10425	10329	11067	10342	12085	10724	10542	11114	14443	13062	10335	10986	10394
3843	30,0	10216	10102	10589	10380	9922	9847	9432	10047	9258	9079	8944	10328	10845	10888	10743	11270	10522	10958	10246	10930	11717	10136	9605	9595	10066	11244	11394	11606	11643	11376	10441	10714	10252	9897	9874	9285	10289	11543	11168	12152	10648	11232	10621	11053	10772	9836	10064	10284	10176	11887	10894	11869	11793	10199	10682	12319	11614	10903	10789	9855	10969	11860	11449	11835	11678	11155	11276	13312	13269	10817	11094	11213	10598	11987	10935	14769	11504	11243	11263	13817	13439	10812	11555	10465	10497	11226	10413	11967	10686	10617	11267	14563	13169	10504	11034	10511
3864	30,0	10238	10157	10538	10301	9900	9866	9547	9969	9227	9004	9220	10236	10821	10773	10754	11094	10508	10889	10176	11038	11559	10167	9591	9766	10017	11254	11491	11541	11485	11624	10342	10777	10263	9975	9840	9307	10198	11627	11252	11958	10726	11094	10626	11135	10762	9885	10010	10239	10031	11783	10921	11937	11807	10229	10723	12349	11730	10933	10984	9898	10477	11967	11408	11757	11355	11295	11175	13270	13315	10811	11121	11011	10440	12088	10819	14849	11583	11438	11273	13880	13376	10989	11628	10496	10376	11270	10321	12155	10791	10613	11249	14535	13285	10269	11102	10479
3885	30,0	9853	10464	10645	10210	9900	9734	9601	9972	9225	9095	9216	10470	10748	10780	10788	11178	10602	10871	10144	11011	11711	10210	9572	9765	10240	11598	11337	11720	11774	11521	10381	10681	10217	9845	9812	9388	10549	11649	11601	12073	10753	11304	10444	11157	10847	9891	10018	10298	10006	11656	10991	11942	11826	10317	10675	12205	11630	10865	10954	9882	10403	11885	11493	11735	11471	11280	11300	13405	13308	10793	11568	11110	10609	11990	10915	14830	11520	11353	11085	13877	13323	10888	11717	10484	10367	11165	10320	12035	10634	10635	11231	14336	13073	10234	10934	10432
3906	30,0	10109	10299	10429	10251	9879	9847	9462	10020	9139	8924	9236	10215	10843	10767	10736	11343	10624	10894	10029	10949	11737	10238	9622	9776	10103	11730	11460	11692	11539	11451	10495	10680	10164	9844	9993	9390	10320	11766	11435	12045	10784	11215	10587	11093	10633	9799	10104	10345	10049	11805	10987	11903	12043	10305	10667	12308	11732	10830	11046	9859	10371	12112	11550	11869	11373	11153	11114	13188	13267	10844	11207	11094	10668	11727	11006	14856	11503	11218	11162	13645	13377	10971	11667	10454	10328	11203	10304	12278	10672	10637	11241	14452	12999	10267	10987	10262
